modairfoil
     0.369284   -0.042862
     0.377270   -0.042561
     0.385305   -0.042245
     0.393388   -0.041915
     0.401518   -0.041570
     0.409693   -0.041212
     0.417911   -0.040841
     0.426171   -0.040457
     0.434471   -0.040060
     0.442810   -0.039653
     0.451186   -0.039234
     0.459598   -0.038804
     0.468043   -0.038364
     0.476521   -0.037915
     0.485030   -0.037456
     0.493567   -0.036988
     0.502131   -0.036512
     0.510721   -0.036028
     0.519334   -0.035536
     0.527969   -0.035037
     0.536624   -0.034532
     0.545297   -0.034019
     0.553986   -0.033501
     0.562689   -0.032976
     0.571405   -0.032447
     0.580132   -0.031912
     0.588866   -0.031372
     0.597607   -0.030828
     0.606352   -0.030280
     0.615100   -0.029727
     0.623847   -0.029171
     0.632592   -0.028612
     0.641333   -0.028050
     0.650067   -0.027484
     0.658792   -0.026916
     0.667506   -0.026346
     0.676206   -0.025773
     0.684889   -0.025199
     0.693554   -0.024622
     0.702198   -0.024045
     0.710817   -0.023465
     0.719410   -0.022885
     0.727973   -0.022304
     0.736505   -0.021722
     0.745001   -0.021139
     0.753458   -0.020556
     0.761875   -0.019973
     0.770247   -0.019390
     0.778572   -0.018807
     0.786845   -0.018224
     0.795065   -0.017642
     0.803226   -0.017061
     0.811326   -0.016481
     0.819360   -0.015902
     0.827325   -0.015324
     0.835217   -0.014748
     0.843030   -0.014175
     0.850762   -0.013603
     0.858407   -0.013034
     0.865961   -0.012469
     0.873418   -0.011906
     0.880773   -0.011348
     0.888021   -0.010793
     0.895156   -0.010243
     0.902171   -0.009699
     0.909061   -0.009160
     0.915817   -0.008627
     0.922433   -0.008101
     0.928901   -0.007584
     0.935212   -0.007075
     0.941357   -0.006575
     0.947326   -0.006086
     0.953107   -0.005609
     0.958688   -0.005144
     0.964056   -0.004694
     0.969195   -0.004260
     0.974086   -0.003844
     0.978711   -0.003448
     0.983043   -0.003075
     0.987052   -0.002727
     0.990701   -0.002408
     0.993938   -0.002124
     0.996688   -0.001881
     0.998825   -0.001692
     1.000000   -0.001589
