modairfoil
     1.000000    0.001470
     0.998825    0.001721
     0.996688    0.002176
     0.993938    0.002761
     0.990701    0.003445
     0.987052    0.004213
     0.983043    0.005054
     0.978711    0.005958
     0.974086    0.006917
     0.969195    0.007926
     0.964056    0.008979
     0.958688    0.010072
     0.953107    0.011201
     0.947326    0.012363
     0.941357    0.013553
     0.935212    0.014770
     0.928901    0.016009
     0.922433    0.017270
     0.915817    0.018550
     0.909061    0.019846
     0.902171    0.021156
     0.895156    0.022480
     0.888021    0.023814
     0.880773    0.025157
     0.873418    0.026508
     0.865961    0.027865
     0.858407    0.029227
     0.850762    0.030593
     0.843030    0.031961
     0.835217    0.033330
     0.827325    0.034698
     0.819360    0.036066
     0.811326    0.037432
     0.803226    0.038795
     0.795065    0.040153
     0.786845    0.041506
     0.778572    0.042854
     0.770247    0.044195
     0.761875    0.045528
     0.753458    0.046853
     0.745001    0.048169
     0.736505    0.049476
     0.727973    0.050771
     0.719410    0.052055
     0.710817    0.053328
     0.702198    0.054588
     0.693554    0.055834
     0.684889    0.057067
     0.676206    0.058285
     0.667506    0.059488
     0.658792    0.060675
     0.650067    0.061846
     0.641333    0.063000
     0.632592    0.064137
     0.623847    0.065255
     0.615100    0.066355
     0.606352    0.067436
     0.597607    0.068497
     0.588866    0.069538
     0.580132    0.070558
     0.571405    0.071556
     0.562689    0.072533
     0.553986    0.073488
     0.545297    0.074420
     0.536624    0.075329
     0.527969    0.076214
     0.519334    0.077075
     0.510721    0.077911
     0.502131    0.078721
     0.493567    0.079507
     0.485030    0.080266
     0.476521    0.080999
     0.468043    0.081705
     0.459598    0.082383
     0.451186    0.083034
     0.442810    0.083656
     0.434471    0.084251
     0.426171    0.084816
     0.417911    0.085352
     0.409693    0.085858
     0.401518    0.086335
     0.393388    0.086781
     0.385305    0.087197
     0.377270    0.087582
     0.369284    0.087935
     0.361349    0.088258
     0.353467    0.088548
     0.345638    0.088807
     0.337864    0.089034
     0.330147    0.089228
     0.322488    0.089390
     0.314888    0.089519
     0.307349    0.089615
     0.299872    0.089678
     0.292459    0.089709
     0.285110    0.089706
     0.277827    0.089669
     0.270611    0.089600
     0.263464    0.089497
     0.256387    0.089360
     0.249381    0.089191
     0.242448    0.088987
     0.235588    0.088751
     0.228802    0.088481
     0.222093    0.088178
     0.215461    0.087842
     0.208908    0.087473
     0.202435    0.087071
     0.196042    0.086633
     0.189731    0.086132
     0.183503    0.085562
     0.177360    0.084925
     0.171302    0.084222
     0.165331    0.083455
     0.159448    0.082627
     0.153654    0.081738
     0.147949    0.080790
     0.142336    0.079786
     0.136815    0.078727
     0.131387    0.077615
     0.126053    0.076452
     0.120815    0.075239
     0.115674    0.073979
     0.110630    0.072674
     0.105684    0.071324
     0.100839    0.069933
     0.096094    0.068503
     0.091450    0.067034
     0.086910    0.065529
     0.082473    0.063991
     0.078141    0.062420
     0.073915    0.060818
     0.069796    0.059189
     0.065784    0.057532
     0.061881    0.055851
     0.058089    0.054147
     0.054406    0.052422
     0.050836    0.050677
     0.047378    0.048915
     0.044034    0.047137
     0.040804    0.045344
     0.037690    0.043540
     0.034693    0.041724
     0.031813    0.039899
     0.029051    0.038066
     0.026409    0.036227
     0.023886    0.034383
     0.021485    0.032536
     0.019206    0.030687
     0.017050    0.028837
     0.015018    0.026988
     0.013111    0.025140
     0.011329    0.023296
     0.009674    0.021455
     0.008146    0.019620
     0.006746    0.017791
     0.005476    0.015927
     0.004336    0.014155
     0.003327    0.012475
     0.002449    0.010551
     0.001704    0.008475
     0.001093    0.006992
     0.000616    0.005779
     0.000274    0.003483
     0.000069    0.001022
     0.000000   -0.000000
     0.000069   -0.000995
     0.000274   -0.003372
     0.000616   -0.005531
     0.001093   -0.006553
     0.001704   -0.007792
     0.002449   -0.009570
     0.003327   -0.011146
     0.004336   -0.012427
     0.005476   -0.013751
     0.006746   -0.015119
     0.008146   -0.016405
     0.009674   -0.017652
     0.011329   -0.018861
     0.013111   -0.020032
     0.015018   -0.021165
     0.017050   -0.022261
     0.019206   -0.023321
     0.021485   -0.024346
     0.023886   -0.025335
     0.026409   -0.026291
     0.029051   -0.027214
     0.031813   -0.028103
     0.034693   -0.028962
     0.037690   -0.029789
     0.040804   -0.030586
     0.044034   -0.031354
     0.047378   -0.032094
     0.050836   -0.032807
     0.054406   -0.033493
     0.058089   -0.034154
     0.061881   -0.034790
     0.065784   -0.035403
     0.069796   -0.035994
     0.073915   -0.036564
     0.078141   -0.037114
     0.082473   -0.037645
     0.086910   -0.038158
     0.091450   -0.038655
     0.096094   -0.039136
     0.100839   -0.039603
     0.105684   -0.040057
     0.110630   -0.040499
     0.115674   -0.040931
     0.120815   -0.041354
     0.126053   -0.041769
     0.131387   -0.042178
     0.136815   -0.042581
     0.142336   -0.042981
     0.147949   -0.043378
     0.153654   -0.043775
     0.159448   -0.044171
     0.165331   -0.044570
     0.171302   -0.044972
     0.177360   -0.045378
     0.183503   -0.045791
     0.189731   -0.046211
     0.196042   -0.046640
     0.202435   -0.047072
     0.208908   -0.047480
     0.215461   -0.047860
     0.222093   -0.048213
     0.228802   -0.048539
     0.235588   -0.048837
     0.242448   -0.049108
     0.249381   -0.049353
     0.256387   -0.049570
     0.263464   -0.049761
     0.270611   -0.049925
     0.277827   -0.050063
     0.285110   -0.050175
     0.292459   -0.050261
     0.299872   -0.050322
     0.307349   -0.050357
     0.314888   -0.050367
     0.322488   -0.050352
     0.330147   -0.050313
     0.337864   -0.050249
     0.345638   -0.050162
     0.353467   -0.050051
     0.361349   -0.049917
     0.369284   -0.049760
     0.377270   -0.049581
     0.385305   -0.049380
     0.393388   -0.049157
     0.401518   -0.048912
     0.409693   -0.048647
     0.417911   -0.048362
     0.426171   -0.048056
     0.434471   -0.047731
     0.442810   -0.047387
     0.451186   -0.047024
     0.459598   -0.046643
     0.468043   -0.046244
     0.476521   -0.045828
     0.485030   -0.045395
     0.493567   -0.044945
     0.502131   -0.044479
     0.510721   -0.043998
     0.519334   -0.043502
     0.527969   -0.042991
     0.536624   -0.042467
     0.545297   -0.041928
     0.553986   -0.041376
     0.562689   -0.040812
     0.571405   -0.040235
     0.580132   -0.039646
     0.588866   -0.039046
     0.597607   -0.038435
     0.606352   -0.037813
     0.615100   -0.037181
     0.623847   -0.036540
     0.632592   -0.035889
     0.641333   -0.035230
     0.650067   -0.034562
     0.658792   -0.033886
     0.667506   -0.033203
     0.676206   -0.032513
     0.684889   -0.031815
     0.693554   -0.031112
     0.702198   -0.030402
     0.710817   -0.029688
     0.719410   -0.028967
     0.727973   -0.028243
     0.736505   -0.027514
     0.745001   -0.026781
     0.753458   -0.026044
     0.761875   -0.025305
     0.770247   -0.024562
     0.778572   -0.023818
     0.786845   -0.023072
     0.795065   -0.022324
     0.803226   -0.021575
     0.811326   -0.020826
     0.819360   -0.020077
     0.827325   -0.019328
     0.835217   -0.018581
     0.843030   -0.017834
     0.850762   -0.017090
     0.858407   -0.016349
     0.865961   -0.015610
     0.873418   -0.014876
     0.880773   -0.014146
     0.888021   -0.013421
     0.895156   -0.012703
     0.902171   -0.011991
     0.909061   -0.011286
     0.915817   -0.010591
     0.922433   -0.009905
     0.928901   -0.009229
     0.935212   -0.008565
     0.941357   -0.007915
     0.947326   -0.007278
     0.953107   -0.006658
     0.958688   -0.006055
     0.964056   -0.005472
     0.969195   -0.004910
     0.974086   -0.004372
     0.978711   -0.003861
     0.983043   -0.003379
     0.987052   -0.002931
     0.990701   -0.002521
     0.993938   -0.002156
     0.996688   -0.001845
     0.998825   -0.001603
     1.000000   -0.001469
